id,archetype_id,archetype_name
3196,10,Continuing-Gen Cruiser
3197,3,Asian High-Pressure Achiever
3198,10,Continuing-Gen Cruiser
3199,6,White Residential Traditional
3200,10,Continuing-Gen Cruiser
3201,5,Black Campus Connector
3202,1,Latina Commuter Caretaker
3203,10,Continuing-Gen Cruiser
3204,2,Latino First-Gen Striver
3205,7,White Commuter Working
3206,6,White Residential Traditional
3207,9,Hispanic On-Campus Transitioner
3208,10,Continuing-Gen Cruiser
3209,10,Continuing-Gen Cruiser
3210,9,Hispanic On-Campus Transitioner
3211,1,Latina Commuter Caretaker
3212,4,Asian First-Gen Navigator
3213,1,Latina Commuter Caretaker
3214,9,Hispanic On-Campus Transitioner
3215,1,Latina Commuter Caretaker
3216,3,Asian High-Pressure Achiever
3217,6,White Residential Traditional
3218,10,Continuing-Gen Cruiser
3219,1,Latina Commuter Caretaker
3220,3,Asian High-Pressure Achiever
3221,6,White Residential Traditional
3222,7,White Commuter Working
3223,10,Continuing-Gen Cruiser
3224,10,Continuing-Gen Cruiser
3225,10,Continuing-Gen Cruiser
3226,1,Latina Commuter Caretaker
3227,9,Hispanic On-Campus Transitioner
3228,9,Hispanic On-Campus Transitioner
3229,10,Continuing-Gen Cruiser
3230,1,Latina Commuter Caretaker
3231,5,Black Campus Connector
3232,3,Asian High-Pressure Achiever
3233,10,Continuing-Gen Cruiser
3234,10,Continuing-Gen Cruiser
3235,5,Black Campus Connector
3236,10,Continuing-Gen Cruiser
3237,6,White Residential Traditional
3238,3,Asian High-Pressure Achiever
3239,10,Continuing-Gen Cruiser
3240,2,Latino First-Gen Striver
3241,10,Continuing-Gen Cruiser
3242,3,Asian High-Pressure Achiever
3243,10,Continuing-Gen Cruiser
3244,9,Hispanic On-Campus Transitioner
3245,1,Latina Commuter Caretaker
3246,10,Continuing-Gen Cruiser
3247,10,Continuing-Gen Cruiser
3248,10,Continuing-Gen Cruiser
3249,1,Latina Commuter Caretaker
3250,2,Latino First-Gen Striver
3251,7,White Commuter Working
3252,1,Latina Commuter Caretaker
3253,10,Continuing-Gen Cruiser
3254,1,Latina Commuter Caretaker
3255,6,White Residential Traditional
3256,1,Latina Commuter Caretaker
3257,9,Hispanic On-Campus Transitioner
3258,10,Continuing-Gen Cruiser
3259,8,Multiracial Bridge-Builder
3260,10,Continuing-Gen Cruiser
3261,10,Continuing-Gen Cruiser
3262,8,Multiracial Bridge-Builder
3263,3,Asian High-Pressure Achiever
3264,3,Asian High-Pressure Achiever
3265,6,White Residential Traditional
3266,9,Hispanic On-Campus Transitioner
3267,10,Continuing-Gen Cruiser
3268,2,Latino First-Gen Striver
3269,10,Continuing-Gen Cruiser
3270,1,Latina Commuter Caretaker
3271,10,Continuing-Gen Cruiser
3272,10,Continuing-Gen Cruiser
3273,1,Latina Commuter Caretaker
3274,7,White Commuter Working
3275,2,Latino First-Gen Striver
3276,5,Black Campus Connector
3277,1,Latina Commuter Caretaker
3278,1,Latina Commuter Caretaker
3279,1,Latina Commuter Caretaker
3280,1,Latina Commuter Caretaker
3281,10,Continuing-Gen Cruiser
3282,3,Asian High-Pressure Achiever
3283,3,Asian High-Pressure Achiever
3284,10,Continuing-Gen Cruiser
3285,10,Continuing-Gen Cruiser
3286,10,Continuing-Gen Cruiser
3287,6,White Residential Traditional
3288,10,Continuing-Gen Cruiser
3289,1,Latina Commuter Caretaker
3290,3,Asian High-Pressure Achiever
3291,10,Continuing-Gen Cruiser
3292,10,Continuing-Gen Cruiser
3293,10,Continuing-Gen Cruiser
3294,10,Continuing-Gen Cruiser
3295,2,Latino First-Gen Striver
3296,6,White Residential Traditional
3297,1,Latina Commuter Caretaker
3298,4,Asian First-Gen Navigator
3299,9,Hispanic On-Campus Transitioner
3300,10,Continuing-Gen Cruiser
3301,9,Hispanic On-Campus Transitioner
3302,10,Continuing-Gen Cruiser
3303,9,Hispanic On-Campus Transitioner
3304,10,Continuing-Gen Cruiser
3305,9,Hispanic On-Campus Transitioner
3306,5,Black Campus Connector
3307,9,Hispanic On-Campus Transitioner
3308,10,Continuing-Gen Cruiser
3309,2,Latino First-Gen Striver
3310,1,Latina Commuter Caretaker
3311,9,Hispanic On-Campus Transitioner
3312,9,Hispanic On-Campus Transitioner
3313,10,Continuing-Gen Cruiser
3314,8,Multiracial Bridge-Builder
3315,8,Multiracial Bridge-Builder
3316,10,Continuing-Gen Cruiser
3317,10,Continuing-Gen Cruiser
3318,10,Continuing-Gen Cruiser
3319,10,Continuing-Gen Cruiser
3320,1,Latina Commuter Caretaker
3321,9,Hispanic On-Campus Transitioner
3322,9,Hispanic On-Campus Transitioner
3323,7,White Commuter Working
3324,1,Latina Commuter Caretaker
3325,10,Continuing-Gen Cruiser
3326,9,Hispanic On-Campus Transitioner
3327,3,Asian High-Pressure Achiever
3328,2,Latino First-Gen Striver
3329,6,White Residential Traditional
3330,1,Latina Commuter Caretaker
3331,2,Latino First-Gen Striver
3332,5,Black Campus Connector
3333,2,Latino First-Gen Striver
3334,6,White Residential Traditional
3335,3,Asian High-Pressure Achiever
3336,10,Continuing-Gen Cruiser
3337,10,Continuing-Gen Cruiser
3338,6,White Residential Traditional
3339,7,White Commuter Working
3340,8,Multiracial Bridge-Builder
3341,9,Hispanic On-Campus Transitioner
3342,7,White Commuter Working
3343,1,Latina Commuter Caretaker
3344,6,White Residential Traditional
3345,3,Asian High-Pressure Achiever
3346,1,Latina Commuter Caretaker
3347,10,Continuing-Gen Cruiser
3348,2,Latino First-Gen Striver
3349,8,Multiracial Bridge-Builder
3350,3,Asian High-Pressure Achiever
3351,3,Asian High-Pressure Achiever
3352,9,Hispanic On-Campus Transitioner
3353,3,Asian High-Pressure Achiever
3354,10,Continuing-Gen Cruiser
3355,6,White Residential Traditional
3356,10,Continuing-Gen Cruiser
3357,2,Latino First-Gen Striver
3358,10,Continuing-Gen Cruiser
3359,10,Continuing-Gen Cruiser
3360,10,Continuing-Gen Cruiser
3361,4,Asian First-Gen Navigator
3362,1,Latina Commuter Caretaker
3363,7,White Commuter Working
3364,6,White Residential Traditional
3365,7,White Commuter Working
3366,10,Continuing-Gen Cruiser
3367,6,White Residential Traditional
3368,9,Hispanic On-Campus Transitioner
3369,10,Continuing-Gen Cruiser
3370,8,Multiracial Bridge-Builder
3371,10,Continuing-Gen Cruiser
3372,3,Asian High-Pressure Achiever
3373,2,Latino First-Gen Striver
3374,10,Continuing-Gen Cruiser
3375,2,Latino First-Gen Striver
3376,5,Black Campus Connector
3377,3,Asian High-Pressure Achiever
3378,3,Asian High-Pressure Achiever
3379,8,Multiracial Bridge-Builder
3380,10,Continuing-Gen Cruiser
3381,4,Asian First-Gen Navigator
3382,1,Latina Commuter Caretaker
3383,3,Asian High-Pressure Achiever
3384,10,Continuing-Gen Cruiser
3385,1,Latina Commuter Caretaker
3386,10,Continuing-Gen Cruiser
3387,10,Continuing-Gen Cruiser
3388,1,Latina Commuter Caretaker
3389,7,White Commuter Working
3390,2,Latino First-Gen Striver
3391,8,Multiracial Bridge-Builder
3392,1,Latina Commuter Caretaker
3393,10,Continuing-Gen Cruiser
3394,8,Multiracial Bridge-Builder
3395,8,Multiracial Bridge-Builder
3396,4,Asian First-Gen Navigator
3397,1,Latina Commuter Caretaker
3398,2,Latino First-Gen Striver
3399,2,Latino First-Gen Striver
3400,10,Continuing-Gen Cruiser
3401,3,Asian High-Pressure Achiever
3402,4,Asian First-Gen Navigator
3403,3,Asian High-Pressure Achiever
3404,1,Latina Commuter Caretaker
3405,5,Black Campus Connector
3406,1,Latina Commuter Caretaker
3407,2,Latino First-Gen Striver
3408,10,Continuing-Gen Cruiser
3409,9,Hispanic On-Campus Transitioner
3410,10,Continuing-Gen Cruiser
3411,10,Continuing-Gen Cruiser
3412,2,Latino First-Gen Striver
3413,4,Asian First-Gen Navigator
3414,10,Continuing-Gen Cruiser
3415,3,Asian High-Pressure Achiever
3416,4,Asian First-Gen Navigator
3417,7,White Commuter Working
3418,10,Continuing-Gen Cruiser
3419,10,Continuing-Gen Cruiser
3420,1,Latina Commuter Caretaker
3421,3,Asian High-Pressure Achiever
3422,9,Hispanic On-Campus Transitioner
3423,3,Asian High-Pressure Achiever
3424,10,Continuing-Gen Cruiser
3425,1,Latina Commuter Caretaker
3426,1,Latina Commuter Caretaker
3427,7,White Commuter Working
3428,1,Latina Commuter Caretaker
3429,3,Asian High-Pressure Achiever
3430,10,Continuing-Gen Cruiser
3431,1,Latina Commuter Caretaker
3432,10,Continuing-Gen Cruiser
3433,10,Continuing-Gen Cruiser
3434,6,White Residential Traditional
3435,10,Continuing-Gen Cruiser
3436,8,Multiracial Bridge-Builder
3437,1,Latina Commuter Caretaker
3438,7,White Commuter Working
3439,10,Continuing-Gen Cruiser
3440,5,Black Campus Connector
3441,10,Continuing-Gen Cruiser
3442,7,White Commuter Working
3443,10,Continuing-Gen Cruiser
3444,10,Continuing-Gen Cruiser
3445,1,Latina Commuter Caretaker
3446,10,Continuing-Gen Cruiser
3447,1,Latina Commuter Caretaker
3448,5,Black Campus Connector
3449,10,Continuing-Gen Cruiser
3450,3,Asian High-Pressure Achiever
3451,7,White Commuter Working
3452,10,Continuing-Gen Cruiser
3453,10,Continuing-Gen Cruiser
3454,5,Black Campus Connector
3455,10,Continuing-Gen Cruiser
3456,1,Latina Commuter Caretaker
3457,3,Asian High-Pressure Achiever
3458,9,Hispanic On-Campus Transitioner
3459,1,Latina Commuter Caretaker
3460,10,Continuing-Gen Cruiser
3461,6,White Residential Traditional
3462,4,Asian First-Gen Navigator
3463,9,Hispanic On-Campus Transitioner
3464,7,White Commuter Working
3465,1,Latina Commuter Caretaker
3466,10,Continuing-Gen Cruiser
3467,10,Continuing-Gen Cruiser
3468,5,Black Campus Connector
3469,1,Latina Commuter Caretaker
3470,8,Multiracial Bridge-Builder
3471,9,Hispanic On-Campus Transitioner
3472,10,Continuing-Gen Cruiser
3473,1,Latina Commuter Caretaker
3474,10,Continuing-Gen Cruiser
3475,3,Asian High-Pressure Achiever
3476,1,Latina Commuter Caretaker
3477,4,Asian First-Gen Navigator
3478,8,Multiracial Bridge-Builder
3479,1,Latina Commuter Caretaker
3480,1,Latina Commuter Caretaker
3481,8,Multiracial Bridge-Builder
3482,8,Multiracial Bridge-Builder
3483,3,Asian High-Pressure Achiever
3484,9,Hispanic On-Campus Transitioner
3485,2,Latino First-Gen Striver
3486,6,White Residential Traditional
3487,1,Latina Commuter Caretaker
3488,1,Latina Commuter Caretaker
3489,1,Latina Commuter Caretaker
3490,10,Continuing-Gen Cruiser
3491,10,Continuing-Gen Cruiser
3492,6,White Residential Traditional
3493,10,Continuing-Gen Cruiser
3494,1,Latina Commuter Caretaker
3495,10,Continuing-Gen Cruiser
3496,3,Asian High-Pressure Achiever
3497,7,White Commuter Working
3498,3,Asian High-Pressure Achiever
3499,1,Latina Commuter Caretaker
3500,4,Asian First-Gen Navigator
3501,9,Hispanic On-Campus Transitioner
3502,5,Black Campus Connector
3503,2,Latino First-Gen Striver
3504,2,Latino First-Gen Striver
3505,10,Continuing-Gen Cruiser
3506,1,Latina Commuter Caretaker
3507,3,Asian High-Pressure Achiever
3508,6,White Residential Traditional
3509,8,Multiracial Bridge-Builder
3510,2,Latino First-Gen Striver
3511,2,Latino First-Gen Striver
3512,10,Continuing-Gen Cruiser
3513,10,Continuing-Gen Cruiser
3514,10,Continuing-Gen Cruiser
3515,8,Multiracial Bridge-Builder
3516,2,Latino First-Gen Striver
3517,10,Continuing-Gen Cruiser
3518,10,Continuing-Gen Cruiser
3519,9,Hispanic On-Campus Transitioner
3520,10,Continuing-Gen Cruiser
3521,10,Continuing-Gen Cruiser
3522,10,Continuing-Gen Cruiser
3523,10,Continuing-Gen Cruiser
3524,1,Latina Commuter Caretaker
3525,1,Latina Commuter Caretaker
3526,4,Asian First-Gen Navigator
3527,10,Continuing-Gen Cruiser
3528,8,Multiracial Bridge-Builder
3529,2,Latino First-Gen Striver
3530,10,Continuing-Gen Cruiser
3531,1,Latina Commuter Caretaker
3532,10,Continuing-Gen Cruiser
3533,6,White Residential Traditional
3534,10,Continuing-Gen Cruiser
3535,3,Asian High-Pressure Achiever
3536,7,White Commuter Working
3537,2,Latino First-Gen Striver
3538,10,Continuing-Gen Cruiser
3539,1,Latina Commuter Caretaker
3540,9,Hispanic On-Campus Transitioner
3541,10,Continuing-Gen Cruiser
3542,8,Multiracial Bridge-Builder
3543,2,Latino First-Gen Striver
3544,1,Latina Commuter Caretaker
3545,5,Black Campus Connector
3546,4,Asian First-Gen Navigator
3547,8,Multiracial Bridge-Builder
3548,10,Continuing-Gen Cruiser
3549,8,Multiracial Bridge-Builder
3550,1,Latina Commuter Caretaker
3551,9,Hispanic On-Campus Transitioner
3552,6,White Residential Traditional
3553,7,White Commuter Working
3554,4,Asian First-Gen Navigator
3555,4,Asian First-Gen Navigator
3556,3,Asian High-Pressure Achiever
3557,1,Latina Commuter Caretaker
3558,9,Hispanic On-Campus Transitioner
3559,10,Continuing-Gen Cruiser
3560,1,Latina Commuter Caretaker
3561,3,Asian High-Pressure Achiever
3562,1,Latina Commuter Caretaker
3563,4,Asian First-Gen Navigator
3564,6,White Residential Traditional
3565,6,White Residential Traditional
3566,3,Asian High-Pressure Achiever
3567,10,Continuing-Gen Cruiser
3568,10,Continuing-Gen Cruiser
3569,10,Continuing-Gen Cruiser
3570,10,Continuing-Gen Cruiser
3571,1,Latina Commuter Caretaker
3572,5,Black Campus Connector
3573,2,Latino First-Gen Striver
3574,7,White Commuter Working
3575,10,Continuing-Gen Cruiser
3576,3,Asian High-Pressure Achiever
3577,8,Multiracial Bridge-Builder
3578,5,Black Campus Connector
3579,10,Continuing-Gen Cruiser
3580,10,Continuing-Gen Cruiser
3581,10,Continuing-Gen Cruiser
3582,3,Asian High-Pressure Achiever
3583,1,Latina Commuter Caretaker
3584,1,Latina Commuter Caretaker
3585,10,Continuing-Gen Cruiser
3586,10,Continuing-Gen Cruiser
3587,3,Asian High-Pressure Achiever
3588,6,White Residential Traditional
3589,1,Latina Commuter Caretaker
3590,6,White Residential Traditional
3591,4,Asian First-Gen Navigator
3592,10,Continuing-Gen Cruiser
3593,3,Asian High-Pressure Achiever
3594,9,Hispanic On-Campus Transitioner
3595,3,Asian High-Pressure Achiever
3596,3,Asian High-Pressure Achiever
3597,1,Latina Commuter Caretaker
3598,2,Latino First-Gen Striver
3599,10,Continuing-Gen Cruiser
3600,10,Continuing-Gen Cruiser
3601,10,Continuing-Gen Cruiser
3602,6,White Residential Traditional
3603,1,Latina Commuter Caretaker
3604,2,Latino First-Gen Striver
3605,2,Latino First-Gen Striver
3606,2,Latino First-Gen Striver
3607,2,Latino First-Gen Striver
3608,3,Asian High-Pressure Achiever
3609,6,White Residential Traditional
3610,10,Continuing-Gen Cruiser
3611,6,White Residential Traditional
3612,10,Continuing-Gen Cruiser
3613,2,Latino First-Gen Striver
3614,3,Asian High-Pressure Achiever
3615,9,Hispanic On-Campus Transitioner
3616,7,White Commuter Working
3617,1,Latina Commuter Caretaker
3618,10,Continuing-Gen Cruiser
3619,1,Latina Commuter Caretaker
3620,4,Asian First-Gen Navigator
3621,3,Asian High-Pressure Achiever
3622,8,Multiracial Bridge-Builder
3623,1,Latina Commuter Caretaker
3624,8,Multiracial Bridge-Builder
3625,2,Latino First-Gen Striver
3626,3,Asian High-Pressure Achiever
3627,2,Latino First-Gen Striver
3628,1,Latina Commuter Caretaker
3629,5,Black Campus Connector
3630,1,Latina Commuter Caretaker
3631,8,Multiracial Bridge-Builder
3632,1,Latina Commuter Caretaker
3633,1,Latina Commuter Caretaker
3634,8,Multiracial Bridge-Builder
3635,1,Latina Commuter Caretaker
3636,1,Latina Commuter Caretaker
3637,2,Latino First-Gen Striver
3638,10,Continuing-Gen Cruiser
3639,4,Asian First-Gen Navigator
3640,1,Latina Commuter Caretaker
3641,9,Hispanic On-Campus Transitioner
3642,10,Continuing-Gen Cruiser
3643,1,Latina Commuter Caretaker
3644,7,White Commuter Working
3645,3,Asian High-Pressure Achiever
3646,6,White Residential Traditional
3647,1,Latina Commuter Caretaker
3648,6,White Residential Traditional
3649,8,Multiracial Bridge-Builder
3650,6,White Residential Traditional
3651,10,Continuing-Gen Cruiser
3652,3,Asian High-Pressure Achiever
3653,2,Latino First-Gen Striver
3654,2,Latino First-Gen Striver
3655,1,Latina Commuter Caretaker
3656,7,White Commuter Working
3657,3,Asian High-Pressure Achiever
3658,3,Asian High-Pressure Achiever
3659,8,Multiracial Bridge-Builder
3660,2,Latino First-Gen Striver
3661,1,Latina Commuter Caretaker
3662,8,Multiracial Bridge-Builder
3663,2,Latino First-Gen Striver
3664,2,Latino First-Gen Striver
3665,10,Continuing-Gen Cruiser
3666,3,Asian High-Pressure Achiever
3667,1,Latina Commuter Caretaker
3668,3,Asian High-Pressure Achiever
3669,1,Latina Commuter Caretaker
3670,10,Continuing-Gen Cruiser
3671,4,Asian First-Gen Navigator
3672,1,Latina Commuter Caretaker
3673,2,Latino First-Gen Striver
3674,2,Latino First-Gen Striver
3675,7,White Commuter Working
3676,3,Asian High-Pressure Achiever
3677,10,Continuing-Gen Cruiser
3678,6,White Residential Traditional
3679,6,White Residential Traditional
3680,7,White Commuter Working
3681,10,Continuing-Gen Cruiser
3682,2,Latino First-Gen Striver
3683,10,Continuing-Gen Cruiser
3684,1,Latina Commuter Caretaker
3685,9,Hispanic On-Campus Transitioner
3686,7,White Commuter Working
3687,2,Latino First-Gen Striver
3688,10,Continuing-Gen Cruiser
3689,2,Latino First-Gen Striver
3690,6,White Residential Traditional
3691,8,Multiracial Bridge-Builder
3692,9,Hispanic On-Campus Transitioner
3693,10,Continuing-Gen Cruiser
3694,9,Hispanic On-Campus Transitioner
3695,4,Asian First-Gen Navigator
3696,10,Continuing-Gen Cruiser
3697,10,Continuing-Gen Cruiser
3698,6,White Residential Traditional
3699,1,Latina Commuter Caretaker
3700,10,Continuing-Gen Cruiser
3701,5,Black Campus Connector
3702,10,Continuing-Gen Cruiser
3703,10,Continuing-Gen Cruiser
3704,10,Continuing-Gen Cruiser
3705,10,Continuing-Gen Cruiser
3706,2,Latino First-Gen Striver
3707,8,Multiracial Bridge-Builder
3708,1,Latina Commuter Caretaker
3709,9,Hispanic On-Campus Transitioner
3710,6,White Residential Traditional
3711,3,Asian High-Pressure Achiever
3712,10,Continuing-Gen Cruiser
3713,7,White Commuter Working
3714,9,Hispanic On-Campus Transitioner
3715,4,Asian First-Gen Navigator
3716,9,Hispanic On-Campus Transitioner
3717,10,Continuing-Gen Cruiser
3718,4,Asian First-Gen Navigator
3719,10,Continuing-Gen Cruiser
3720,10,Continuing-Gen Cruiser
3721,9,Hispanic On-Campus Transitioner
3722,10,Continuing-Gen Cruiser
3723,1,Latina Commuter Caretaker
3724,10,Continuing-Gen Cruiser
3725,2,Latino First-Gen Striver
3726,8,Multiracial Bridge-Builder
3727,1,Latina Commuter Caretaker
3728,2,Latino First-Gen Striver
3729,6,White Residential Traditional
3730,8,Multiracial Bridge-Builder
3731,6,White Residential Traditional
3732,10,Continuing-Gen Cruiser
3733,4,Asian First-Gen Navigator
3734,2,Latino First-Gen Striver
3735,3,Asian High-Pressure Achiever
3736,1,Latina Commuter Caretaker
3737,10,Continuing-Gen Cruiser
3738,10,Continuing-Gen Cruiser
3739,10,Continuing-Gen Cruiser
3740,2,Latino First-Gen Striver
3741,10,Continuing-Gen Cruiser
3742,10,Continuing-Gen Cruiser
3743,2,Latino First-Gen Striver
3744,9,Hispanic On-Campus Transitioner
3745,10,Continuing-Gen Cruiser
3746,10,Continuing-Gen Cruiser
3747,8,Multiracial Bridge-Builder
3748,8,Multiracial Bridge-Builder
3749,10,Continuing-Gen Cruiser
3750,10,Continuing-Gen Cruiser
3751,10,Continuing-Gen Cruiser
3752,7,White Commuter Working
3753,3,Asian High-Pressure Achiever
3754,10,Continuing-Gen Cruiser
3755,1,Latina Commuter Caretaker
3756,1,Latina Commuter Caretaker
3757,2,Latino First-Gen Striver
3758,1,Latina Commuter Caretaker
3759,1,Latina Commuter Caretaker
3760,10,Continuing-Gen Cruiser
3761,6,White Residential Traditional
3762,8,Multiracial Bridge-Builder
3763,10,Continuing-Gen Cruiser
3764,3,Asian High-Pressure Achiever
3765,10,Continuing-Gen Cruiser
3766,2,Latino First-Gen Striver
3767,10,Continuing-Gen Cruiser
3768,1,Latina Commuter Caretaker
3769,6,White Residential Traditional
3770,5,Black Campus Connector
3771,2,Latino First-Gen Striver
3772,3,Asian High-Pressure Achiever
3773,10,Continuing-Gen Cruiser
3774,1,Latina Commuter Caretaker
3775,3,Asian High-Pressure Achiever
3776,6,White Residential Traditional
3777,9,Hispanic On-Campus Transitioner
3778,3,Asian High-Pressure Achiever
3779,1,Latina Commuter Caretaker
3780,9,Hispanic On-Campus Transitioner
3781,6,White Residential Traditional
3782,2,Latino First-Gen Striver
3783,10,Continuing-Gen Cruiser
3784,4,Asian First-Gen Navigator
3785,10,Continuing-Gen Cruiser
3786,6,White Residential Traditional
3787,10,Continuing-Gen Cruiser
3788,1,Latina Commuter Caretaker
3789,2,Latino First-Gen Striver
3790,6,White Residential Traditional
3791,2,Latino First-Gen Striver
3792,4,Asian First-Gen Navigator
3793,10,Continuing-Gen Cruiser
3794,2,Latino First-Gen Striver
3795,3,Asian High-Pressure Achiever
3796,2,Latino First-Gen Striver
3797,3,Asian High-Pressure Achiever
3798,10,Continuing-Gen Cruiser
3799,1,Latina Commuter Caretaker
3800,10,Continuing-Gen Cruiser
3801,9,Hispanic On-Campus Transitioner
3802,10,Continuing-Gen Cruiser
3803,10,Continuing-Gen Cruiser
3804,8,Multiracial Bridge-Builder
3805,1,Latina Commuter Caretaker
3806,9,Hispanic On-Campus Transitioner
3807,10,Continuing-Gen Cruiser
3808,1,Latina Commuter Caretaker
3809,2,Latino First-Gen Striver
3810,10,Continuing-Gen Cruiser
3811,4,Asian First-Gen Navigator
3812,5,Black Campus Connector
3813,10,Continuing-Gen Cruiser
3814,1,Latina Commuter Caretaker
3815,10,Continuing-Gen Cruiser
3816,10,Continuing-Gen Cruiser
3817,2,Latino First-Gen Striver
3818,7,White Commuter Working
3819,1,Latina Commuter Caretaker
3820,2,Latino First-Gen Striver
3821,4,Asian First-Gen Navigator
3822,10,Continuing-Gen Cruiser
3823,10,Continuing-Gen Cruiser
3824,1,Latina Commuter Caretaker
3825,3,Asian High-Pressure Achiever
3826,10,Continuing-Gen Cruiser
3827,6,White Residential Traditional
3828,2,Latino First-Gen Striver
3829,6,White Residential Traditional
3830,10,Continuing-Gen Cruiser
3831,10,Continuing-Gen Cruiser
3832,1,Latina Commuter Caretaker
3833,10,Continuing-Gen Cruiser
3834,1,Latina Commuter Caretaker
3835,4,Asian First-Gen Navigator
3836,1,Latina Commuter Caretaker
3837,9,Hispanic On-Campus Transitioner
3838,1,Latina Commuter Caretaker
3839,1,Latina Commuter Caretaker
3840,10,Continuing-Gen Cruiser
3841,1,Latina Commuter Caretaker
3842,9,Hispanic On-Campus Transitioner
3843,4,Asian First-Gen Navigator
3844,10,Continuing-Gen Cruiser
3845,4,Asian First-Gen Navigator
3846,1,Latina Commuter Caretaker
3847,2,Latino First-Gen Striver
3848,1,Latina Commuter Caretaker
3849,1,Latina Commuter Caretaker
3850,3,Asian High-Pressure Achiever
3851,4,Asian First-Gen Navigator
3852,10,Continuing-Gen Cruiser
3853,8,Multiracial Bridge-Builder
3854,1,Latina Commuter Caretaker
3855,8,Multiracial Bridge-Builder
3856,9,Hispanic On-Campus Transitioner
3857,10,Continuing-Gen Cruiser
3858,7,White Commuter Working
3859,2,Latino First-Gen Striver
3860,10,Continuing-Gen Cruiser
3861,8,Multiracial Bridge-Builder
3862,6,White Residential Traditional
3863,9,Hispanic On-Campus Transitioner
3864,10,Continuing-Gen Cruiser
3865,3,Asian High-Pressure Achiever
3866,10,Continuing-Gen Cruiser
3867,9,Hispanic On-Campus Transitioner
3868,1,Latina Commuter Caretaker
3869,2,Latino First-Gen Striver
3870,2,Latino First-Gen Striver
3871,2,Latino First-Gen Striver
3872,10,Continuing-Gen Cruiser
3873,9,Hispanic On-Campus Transitioner
3874,6,White Residential Traditional
3875,8,Multiracial Bridge-Builder
3876,1,Latina Commuter Caretaker
3877,1,Latina Commuter Caretaker
3878,8,Multiracial Bridge-Builder
3879,10,Continuing-Gen Cruiser
3880,9,Hispanic On-Campus Transitioner
3881,10,Continuing-Gen Cruiser
3882,4,Asian First-Gen Navigator
3883,1,Latina Commuter Caretaker
3884,10,Continuing-Gen Cruiser
3885,2,Latino First-Gen Striver
3886,10,Continuing-Gen Cruiser
3887,2,Latino First-Gen Striver
3888,10,Continuing-Gen Cruiser
3889,10,Continuing-Gen Cruiser
3890,6,White Residential Traditional
3891,3,Asian High-Pressure Achiever
3892,10,Continuing-Gen Cruiser
3893,1,Latina Commuter Caretaker
3894,7,White Commuter Working
3895,10,Continuing-Gen Cruiser
3896,4,Asian First-Gen Navigator
3897,6,White Residential Traditional
3898,4,Asian First-Gen Navigator
3899,10,Continuing-Gen Cruiser
3900,2,Latino First-Gen Striver
3901,1,Latina Commuter Caretaker
3902,6,White Residential Traditional
3903,8,Multiracial Bridge-Builder
3904,10,Continuing-Gen Cruiser
3905,5,Black Campus Connector
3906,8,Multiracial Bridge-Builder
3907,8,Multiracial Bridge-Builder
3908,2,Latino First-Gen Striver
3909,6,White Residential Traditional
3910,3,Asian High-Pressure Achiever
3911,4,Asian First-Gen Navigator
3912,10,Continuing-Gen Cruiser
3913,7,White Commuter Working
3914,10,Continuing-Gen Cruiser
3915,4,Asian First-Gen Navigator
3916,9,Hispanic On-Campus Transitioner
3917,10,Continuing-Gen Cruiser
3918,1,Latina Commuter Caretaker
3919,1,Latina Commuter Caretaker
3920,10,Continuing-Gen Cruiser
3921,4,Asian First-Gen Navigator
3922,1,Latina Commuter Caretaker
3923,9,Hispanic On-Campus Transitioner
3924,1,Latina Commuter Caretaker
3925,10,Continuing-Gen Cruiser
3926,2,Latino First-Gen Striver
3927,1,Latina Commuter Caretaker
3928,6,White Residential Traditional
3929,1,Latina Commuter Caretaker
3930,3,Asian High-Pressure Achiever
3931,8,Multiracial Bridge-Builder
3932,10,Continuing-Gen Cruiser
3933,2,Latino First-Gen Striver
3934,9,Hispanic On-Campus Transitioner
3935,6,White Residential Traditional
3936,2,Latino First-Gen Striver
3937,3,Asian High-Pressure Achiever
3938,10,Continuing-Gen Cruiser
3939,6,White Residential Traditional
3940,1,Latina Commuter Caretaker
3941,1,Latina Commuter Caretaker
3942,10,Continuing-Gen Cruiser
3943,2,Latino First-Gen Striver
3944,2,Latino First-Gen Striver
3945,4,Asian First-Gen Navigator
3946,3,Asian High-Pressure Achiever
3947,10,Continuing-Gen Cruiser
3948,9,Hispanic On-Campus Transitioner
3949,10,Continuing-Gen Cruiser
3950,3,Asian High-Pressure Achiever
3951,2,Latino First-Gen Striver
3952,9,Hispanic On-Campus Transitioner
3953,1,Latina Commuter Caretaker
3954,2,Latino First-Gen Striver
3955,10,Continuing-Gen Cruiser
3956,7,White Commuter Working
3957,10,Continuing-Gen Cruiser
3958,1,Latina Commuter Caretaker
3959,6,White Residential Traditional
3960,2,Latino First-Gen Striver
3961,1,Latina Commuter Caretaker
3962,2,Latino First-Gen Striver
3963,3,Asian High-Pressure Achiever
3964,3,Asian High-Pressure Achiever
3965,2,Latino First-Gen Striver
3966,10,Continuing-Gen Cruiser
3967,10,Continuing-Gen Cruiser
3968,1,Latina Commuter Caretaker
3969,3,Asian High-Pressure Achiever
3970,3,Asian High-Pressure Achiever
3971,3,Asian High-Pressure Achiever
3972,1,Latina Commuter Caretaker
3973,10,Continuing-Gen Cruiser
3974,6,White Residential Traditional
